url;categoria;subcategoria
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAOEb6MHE24TpbqY7GYFQ0lAXQrVDWKvto9fGnQkuBPvR4;Sede del Emprendimiento, Innovación y Creación;Módulo 2-02
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCcIn98l_j1RYg6Jqf_FngyAeZDtt58qHyZ3zxVO8I7lGM;Sede del Emprendimiento, Innovación y Creación;Módulo 2-03
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDGQgBPHqjXTK2q4AjyUZ4XAU-uiVQPgUf0uNI1wq7M0xM;Sede del Emprendimiento, Innovación y Creación;Módulo 2-04
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQB3cEn0Fe6ZQKwgwFoqeqR7AQCtDGm4IAUOjULKqeu1G2g;Sede del Emprendimiento, Innovación y Creación;Módulo 2-05
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBjhWVfxFIMQKof6V04WHyYAWazV8x0idjW7Hik9tklChc;Sede del Emprendimiento, Innovación y Creación;Módulo 2-06
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDITfj5RGeNSL8UQcmAqktHAWcatvAjdIxBnKjA9vKS36w;Sede del Emprendimiento, Innovación y Creación;Módulo 2-07
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBHJyZ7y10gSbhlPKYIxODfAbvdxgBaHQnTNJI9GYwPtE8;Sede del Emprendimiento, Innovación y Creación;Módulo 2-08
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAyfcCh1OyeTLwjdVVspW43AZTPEQ0f6gkN6mVOXbSMLSw;Sede del Emprendimiento, Innovación y Creación;Módulo 2-09
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC9lO8dGK5rQaYDkRnbhjCkATDX2qiEv08Ob15wNv_brpY;Sede del Emprendimiento, Innovación y Creación;Módulo 1-01
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAGmPDf2Ij9QaEctbI9E9iXAUQ5fDd9OSBBwAkDjkli6ek;Sede del Emprendimiento, Innovación y Creación;Módulo 1-02
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAxCZHUmjAWSpqjlXH-V91KATUfPauDYocXRVw4wHFaLa4;Sede del Emprendimiento, Innovación y Creación;Módulo 1-03
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBxA8-jsdbEQrG6nl5MkPYaAd3P_ctKjuXY8jEWKntsiWo;Sede del Emprendimiento, Innovación y Creación;Módulo 4-02
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCgClYhFsCsTZp3afiKgqPwAWHWbGnciE-q-3K96U0CYrM;Sede del Emprendimiento, Innovación y Creación;Módulo 4-03
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAHAqb4jb38Sa3zY1caMt3GAS2d5OiYCS2gCm8xipm7Vwc;Sede del Emprendimiento, Innovación y Creación;Módulo 4-04
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDkCJk8Ym3zSJ1DQUTM2W7DAZFnZsE_0NZVFeYx42Gu5Zo;Sede del Emprendimiento, Innovación y Creación;Módulo 4-05
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA2yc49etsVTJOM_nGmxTKKAQPwC6AysWfuCZsxcbUJ8H8;Sede del Emprendimiento, Innovación y Creación;Módulo 4-06
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAMlE6c6oYcQaCySQMX8oWiAUMhCibu-G32DMfiC6VqyCo;Sede del Emprendimiento, Innovación y Creación;Módulo 4-07
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCO5dKYMbIyQoFSZA21uWvkAUMScUSVHBF9NBSRHA4gcaU;Sede del Emprendimiento, Innovación y Creación;Módulo 4-08
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCcyhplVRGDTrQ4p7cRxax9AeHQluUgBEM9cF90ODO-tMk;Casur;Salón 304
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAnSMq6bcMFRaVoY-BpBZf8AfAZtwpkYzY_NidRELfiqO8;Casur;Salón 305
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDzqRNJXjqdRYOsLs17txOXAcMt_JOco3AYQa6HOTzRDTc;Casur;Salón 307
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBijFJztzgdRoZOPE80YRyXAU5nu6yXewUZv2SQE5TMbaI;Casur;Salón 308 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDGqGEI7vGyQq5EZ3fpRsxCAcclMO1GO9jsyi6pYFGwChk;Casur;Salón 310
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAYUv3-44SKRIvtOUFHn6DLAbHJJoQDK8LDJUCmQMmtHzc;Casur;Salón 311 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCN1GcVitahSbzuLeTAfzDqAY9rwS6D-da-Lt1aOMf-M6w;Casur;Salón 312
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBkT2icv3XEQpjflpYYkKPwActSIz3CiUi4AAHdIFtnIfY;Casur;Salón 313 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAPMJPH1gy4SK1ARYi2rfMDAQQ_OLS0wTfOWTBTG-Yif4A;Casur;Salón 403
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCg-b9K0fHfSrJE-GFywhhrAcm4G1XClPczzeM8s77UKwk;Casur;Salón 404
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA9_9x9HTASQ6EJl6RvcyZuAT_Fp1ZJfhojTgh4hjSogU4;Casur;Salón 405
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDDBIcKpRcDSqzQj1IDKra-Afglem920GtAGHLCUTuAddI;Casur;Salón 407 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDh840yuQb6SqUKkmSdIDN0ATh0ie80rA8KpegrQ3xA0Fo;Casur;Salón 408 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCfmXe_FDFQS5hCijGwvyEcAZVFEEdPtNQleN1W8VlRk6I;Casur;Salón 409 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBpaTyMlvjsTpP9N4GxyNf2AQUEvYtpUv9n-6m_rZpO4ZQ;Casur;Salón 410 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCBaKNJrJi6TaFGsNz9igY0AcscWvvNKGdU0RTQSbgkmRg;Casur;Salón 411 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBW9QRX1sTaQJTyKG-xiEn0Aap2ITWzHvEFZOP5Jf_w-94;Casur;Salón 412 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAs_z_q-tYsT4pYC4Jme30fAZij2aM72AWOWDX-kPk8erc;Casur;Salón 413
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC5L2ayHm9sTbHgg1fEmdCFAWLovnvoTYgW3bJiHuUN0r0;Casur;Salón 402
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC1dzDVLaM1R4oQXnkgdXPBAb8h6CaWVwnZKvEJCbuCEww;Casur;Salón 401
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAPoUpkil_7T76U6v0iXakrAXkoimehYofXxkVn5HaoWdM;Casur;Salón 510
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBa4Xiwa2BaQqa3K6b3Tsr9AYI7LjFDapP_1NbNNaZEEj0;Casur;Salón 511 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQASyiZ6-w35T5c2vVhQaCk3ATcbvpk1PekUrve_8I5Hdds;Casur;Salón 502
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA6wxG548exQY0_kZzZTQf9AXIZyCAdqHZVlz6WsRhvGc0;Casur;Salón 503
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA_-tr-XEb-S5yPHcGVJhIYAdkW-t4OofgBAsS9hBfQTog;Casur;Salón 504
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDxu7u2NPX1SIiJKu4yYeuoAefdWcbCdWUtlJTIMa7XEYw;Casur;Salón 507
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAtsZ-QTtT_RJMn8TLYNgttAWwvGtTdbV29cUM4LQJvYNs;Casur;Salón 301
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCalT5GesV8SLxZIeYknPlrAcRXRKZ8z6Z-7dDvuCIcFL0;Casur;Salón 314 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC4s_eqkiRpRrY7shWwMWW9ASiVeiY8ak5GFXtq8_zCD0M;Casur;Salón 315 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDHU5g5GWT2QpQyNP6JGkuuAehfHYNmfOADPvcCI5tUIwM;Casur;Salón 414
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBeWDzFeXYUQLk8LvW3XW1PAe7wH2-NxLTJRheLMY0Kx8U;Casur;Salón 415 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD3nLJ7nRpXSJ3SqB-PuLVOARq5Fc1zcyGVkPL0L4U9cGk;Casur;Salón 512 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD_I1JdyrUuR7CAzcnQ0oJtAV9QhzWsNsaIBTR-xFxGs0M;Casur;Salón 501
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCyD--YNIw-QZUXh4NBMcRMAStMhxYMMWeAsUf5lv_lGIU;Casur;Salón 513 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQByPBJKiWcWRa6Nftlhv211AaNDqvUxkBdEPK1MuEZiWa8;Casur;Salón 514
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCHtOZpXvoWR7I_a0I1bNi7Ac5y450Knuno0PtWAVaFvqo;Casur;Salón 515 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQATI7QaLXGMQIvaUwnGX293Aa_s1tvUkv2sdh2E6ERYBfg;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);ESTUDIO DE FOTOGRAFIA - SOTANO
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDcY0zngXSUS4bWNa9ubOyDAXjQI5g8AidLDHbPJxLibcQ;ED. CALATRAVA (Torre 2);Salón 901
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDSjQI8Mjk4SLIS-7xBeBR5AZCNxXVdXWHLMVfBiq-cP0c;Claustro;Auditorio MUTIS
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAFNG5P1RXCS58Hsd_KSnIfAdhKg2jx-A78_ZEIG3FHMIg;Casur;PLAZA CAPITAL  211
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBbj0M5Gid2Saao4syUYTCVAU_ANYrDKK-8P47GjlvTZUM;Casa Rosarista;Salón BURGOS
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAfNpZ4W_tVSr2EK56GTU7GAd0bU7vDKIBLQp0atrT7MCs;Casa Rosarista;Salón JAGUAL
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA0S2KFfRYGTLmH1L6D93D4ASjFVm4wo8AUVG8rIiTI5uM;Casa Rosarista;Salón GUINA
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAZpJNZAD_USKjsN3FL0f_OAX6VvEv-gQgzTBbr-dKtqqw;Casa Rosarista;Salón CALANDAYMA
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDQAZIQ2fnGTL_z-J2HULF5ARe2B8d3z5juVT-X8xRR2S8;Casa Rosarista;Salón NIEVES
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBsBbq-VUcaRIaFbh5stk5vAZlnSv9cOCZSpIRV9UY7pCk;Casa Rosarista;Salón MESITAS
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCVn2JeSVgNTZS1IyRB8y3KAcHNPLgktVHntrHXUayh0VQ;Edificio EL TIEMPO;BEATS
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCI0V6gfHK5TIpMr0zUDgC7AdmK1U7I2hU2HU7ULXvZRGk;Edificio EL TIEMPO;Auditorio CENTRO DE DIALOGO
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCioo3Rp1DvRY4bVTVM6z5YAVmQ3NnSf7MmEYTMvB3Y2X0;Edificio EL TIEMPO;Sala NASH
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDYbbGmSJslTJEek12kdeE8AVws0TzMkYqhecuXoRNfIkE;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);SALA COMPUTO 1 - PISO 4
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCFeyrm7oOeSYYyBx2NB6TaAeywkJXs1GQbq777wro_cJk;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);SALA COMPUTO 2 - PISO 4
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA_e5ODP97PSJvvOBPlbsgbAQBNkm0WcRv5Jgbxf0Ecuu4;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);SALA DE JUNTAS 2 PISO 9
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQALDUqcSIghQr2ERHHRozkqAbwUU8VdvaNF0ra2LzEvEhc;Claustro;Salón 127
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDYAtOBKi1JSbMlHFsl8f36AYNuTE2fpiScFWfhvQcK8HM;Claustro;Salón 128
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAjooY4UnBdRYQGRDvRGTL6AZR604dm6BXenTBOQ80RAaI;Claustro;Salón 129
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDUQoBgl-nWTIUHmyCGc3MoAQS_AZjmllvxUUdY8i0ncIo;Claustro;Salón 232
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD3zZUPH_aNSbTdACwkHYgNAWiBBCpOH6VNRV9AkPmfKHo;Claustro;Salón 234
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD54BiJMg4GSLUkrlmyFGiGAROslgtCYSPn2wMiU8wMMuk;Claustro;Salón 126
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCsaTbICxeuR5rEMDeiF9M_AYquleTvMbkWNeazwxRVH8I;Claustro;Salón 230
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCZ-q1PjxfyR5mhvmFgGySzAYYjs4jKNZpkhKdhVMdWlXQ;Claustro;Salón 225
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCdLo1U2WYgRKiU84dqPDNbAfvEdV44YwXCwpliNpfBRt0;Claustro;Auditorio JOCKEY
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDVjezE6ZCCR6bsYeGyc9tuAUuebM1Sp7l7B7g9flsoWL0;ED. RAFAEL MARIA CARRASQUILLA (Torre 1);Salón 502
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDWMMgLnWMNQbrEBDd1d8aaAdgugSuCbbpCvoZE0dnfHG4;ED. RAFAEL MARIA CARRASQUILLA (Torre 1);Salón 702
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCI89TQX_EgQZuEvm57hQ2-AcxnlLBYY2kH__uanurYvl0;ED. CALATRAVA (Torre 2);Aula de Informática B
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDEB987VzX4SKRHgVA2GzK6AThRi05lkFExPOzw0Vk-MdY;ED. CALATRAVA (Torre 2);Sala Computo 3 (Windows) C sotano T2
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCmW_kZ7JvLQL0lq_f8kN7vAXlRPG6eYyFMtuZrq6iTj_c;ED. CALATRAVA (Torre 2);Aula de Informática D
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAHhN3qh5cOSJYFWDJ09wDGAbSna7WDrMZBWCTzXBNtIqQ;ED. CALATRAVA (Torre 2);Salón HIPATIA
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQB9bQqq7beSQLNjbuMpz3ddAcLIroxsiiHDNuBvO5uUiuI;ED. CALATRAVA (Torre 2);Sala LOVE LACE
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCPQaTLkt3-RL0pyLXH1MGvAQoSFEZbCo04xQ8WjfFSVtc;ED. CALATRAVA (Torre 2);Salón 701
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCCs04hAwtnS6QZrRpnbGyVAZ6HfrjVmsFfHdU9niNymxM;ED. CALATRAVA (Torre 2);Salón 702
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBtb930XLDsQ6ACTeQKLt7WAaf11TcI1WpVfPy8PoRQTk8;ED. CALATRAVA (Torre 2);Salón 802
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA6KqV1l3bPRqzfD_QTieuMAU7Aq3-9HZp421fYVABPgK4;ED. CALATRAVA (Torre 2);Salón 902
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDAli4vfE0WRJa_4xG5FBIRAUlG3FHPpWBsWA0axBY4jtY;ED. CALATRAVA (Torre 2);Salón 1001
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDKr54-hoy_Q48xBZUdQ1EZASwg19Z5wTjxk3esh95aaiQ;ED. CALATRAVA (Torre 2);Salón 201
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC_OPxd075nSrKggKohk8bmAbMnktSAn6_RxVVSWozITXQ;ED. CALATRAVA (Torre 2);LABORATORIO TESLA
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCA7gMeMctvQLghULK9lbrVAdaioo3eKW_1lXNowbotBck;Ed.Nuevo;Auditorio 1
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDSN5T4bq9XTJKeEARWpKu-ATgH2q7jneTcwDnMucv7YWI;Ed.Nuevo;Auditorio 2
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBWhXCvlkXpRrkKnTM1lew5AVgrofKKq7qq1wZipQ7TD9M;Ed.Nuevo;Auditorio 3
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAKQqYwpMtiSICwIa64P81YAYPQ0NBysqPQNNJKScMYx7w;Ed.Nuevo;Auditorio 4
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDkssZ_8AHySansjcJDo-_0ActZ0TAbTIVVHytbqqlA1vU;Pedro Fermín;Auditorio 1
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBh_dvjKjfeSqLjk7SFweA7AS2HzF5K3AWBJSEj9aikmac;Pedro Fermín;Auditorio 2
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCNMlm-FcFEQ4_KMlgn1FNpAcsMAcPLP2Qv23HC9MHTuoE;Pedro Fermín;Auditorio 3
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBbn3P8FWYeRqC5EAnrTwDIAVw-hQbYG_naQ3fyAZ-AnaE;Casur;PLAZA CAPITAL  203
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQB53cDix3uiSL0xa7CT0PXeAadvhDyJUqh5DwEqB6rKMIo;Casur;Salón 204
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD9xe7eCDP6RZuGumnsf_l5AddC5k6aaXDoaCj3uR27kJc;Casur;Salón 208
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBJRO_LGNObSLQpy7FY1KcPAQT-Jx8ZqjPe4ASE5oflqqI;Casur;Salón 205
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA6quvrp281Tai-Gzn9jkzDATHCV3G-yl94Bsx9BCPpuBo;Casur;Salón 206
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBQcxsmLf5lRpP06TgBUEq1AfDGxadA7HeSfMgGRsnk5Ec;Casur;Sala Computo 4 (Mac) 207 CASUR
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQANPHYasnLMTrL91O9VnB60AQxFYRbW6v6Xd94XdRPInGw;Casur;Salón 209
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQClsBKpBJoATKG8C6AEwsX1ATXCtG0bljL-i4AqWgacGL4;Casur;Salón 302
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCt-DlU2HQRT6WLd7yp8WbGAWHHjidOEH5Ri665nlQhoSk;Casur;Salón 303
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCcIPLGUhzgSJXODRnoPxh6AWz5LWWAFSfjGVzZ_2L-lTs;Casur;Salón 309 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCyUhVvp9YFRZAITXvJbY5oAaYdLX66jY0uMR73E9xNCLU;Casur;Salón 508
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBxqLWkof5mS5CGX-bEkwSgAW4s0Hclaeik5aMTizy5Hj8;Casur;Salón 509
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAk1yBXo698T5JBK3utw8NSAStZwtyQ-FCknDsMinqZ448;Casur;LABORATORIO INNOVACIÓN PEDAGÓGICA
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDI1UaULELAQ6mmL-kas5VYAboCoufM5vaMDwnpR0xAZOI;Casur;Sala NASH
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCMXKM7X5HkTJGdu1KZc5mmAbiTtgOz-AX2nmbxeU6VoJ4;Edificio EL TIEMPO;Sala BOOLE
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAR0CZM6YOnTaCXCc8s9ZKfAVyI3crjUzKyJFw81IjS25E;Edificio EL TIEMPO;LABORATORIO NOETHER
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAs9RPCyPMSRqo5Owok8AXpAdcWUBgP4LrrIpRc3xvdZPY;Edificio EL TIEMPO;LABORATORIO DE TERRITORIOS
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC8q0s7Mx1tTqmhrRmJpmQbATZRUKsrxij6C8nBmQAxo7k;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);Taller Experimental 1 - PISO 2
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBiLCwFYVo_RY11lJyDLhwGAadUSg4-WeufhVn1OECa3mQ;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);Taller Experimental 2 - PISO 2
